Transaction Type|Action Indicator|State Code / Tribal Indicator|County Code / Tribal Code|Site Number|Parameter|POC|Duration Code|Reported Unit|Method Code|Sample Date|Sample Begin Time|Reported Sample Value|Null Data Code|Collection Frequency Code|Monitor Protocol ID|Qualifier Code - 1|Qualifier Code - 2|Qualifier Code - 3|Qualifier Code - 4|Qualifier Code - 5|Qualifier Code - 6|Qualifier Code - 7|Qualifier Code - 8|Qualifier Code - 9|Qualifier Code - 10|Alternate Method Detection Limit|Uncertainty Value
RD|I|27|123|0021|43207|1|7|001|211|20000611|00:00|0.513||||SQ||||||||||0.201|
RD|I|27|123|0021|43207|1|7|001|211|20000617|00:00|0.582||||SQ||||||||||0.201|
RD|I|27|123|0021|43207|1|7|001|211|20000623|00:00|0.506||||SQ||||||||||0.201|
RD|I|27|123|0021|43207|1|7|001|211|20000629|00:00||AN|||||||||||||0.201|
RD|I|27|123|0021|43207|1|7|001|211|20000705|00:00||AN|||||||||||||0.201|
RD|I|27|123|0021|43207|1|7|001|211|20000711|00:00|0.598||||SQ||||||||||0.201|
RD|I|27|123|0021|43207|1|7|001|211|20000717|00:00|0.605||||SQ||||||||||0.201|
RD|I|27|123|0021|43207|1|7|001|211|20000723|00:00|0.544||||SQ||||||||||0.201|
RD|I|27|123|0021|43207|1|7|001|211|20000729|00:00|0.697||||||||||||||0.201|
RD|I|27|123|0021|43207|1|7|001|211|20000804|00:00|0.690||||||||||||||0.201|
RD|I|27|123|0021|43207|1|7|001|211|20000810|00:00|0.667||||||||||||||0.201|
RD|I|27|123|0021|43207|1|7|001|211|20000816|00:00|1.441||||||||||||||0.201|
RD|I|27|123|0021|43207|1|7|001|211|20000822|00:00|0.613||||SQ||||||||||0.201|
RD|I|27|123|0021|43207|1|7|001|211|20000828|00:00|0.498||||SQ||||||||||0.201|
RD|I|27|123|0021|43207|1|7|001|211|20000903|00:00|0.467||||SQ||||||||||0.201|
RD|I|27|123|0021|43207|1|7|001|211|20000909|00:00|0.552||||SQ||||||||||0.201|
RD|I|27|123|0021|43207|1|7|001|211|20000915|00:00|0.498||||SQ||||||||||0.201|
RD|I|27|123|0021|43207|1|7|001|211|20000921|00:00|0.513||||SQ||||||||||0.201|
RD|I|27|123|0021|43207|1|7|001|211|20000927|00:00|0.613||||SQ||||||||||0.201|
RD|I|27|123|0021|43207|1|7|001|211|20001003|00:00|0.628||||SQ||||||||||0.201|
RD|I|27|123|0021|43207|1|7|001|211|20001009|00:00|0.651||||||||||||||0.201|
RD|I|27|123|0021|43207|1|7|001|211|20001015|00:00|0.575||||SQ||||||||||0.201|
RD|I|27|123|0021|43207|1|7|001|211|20001021|00:00|0.575||||SQ||||||||||0.201|
RD|I|27|123|0021|43207|1|7|001|211|20001027|00:00|0.475||||SQ||||||||||0.201|
RD|I|27|123|0021|43207|1|7|001|211|20001102|00:00|0.467||||SQ||||||||||0.201|
RD|I|27|123|0021|43207|1|7|001|211|20001108|00:00|0.513||||SQ||||||||||0.201|
RD|I|27|123|0021|43207|1|7|001|211|20001114|00:00|0.498||||SQ||||||||||0.201|
RD|I|27|123|0021|43207|1|7|001|211|20001120|00:00|0.406||||SQ||||||||||0.201|
RD|I|27|123|0021|43207|1|7|001|211|20001126|00:00|0.460||||SQ||||||||||0.201|
RD|I|27|123|0021|43207|1|7|001|211|20001202|00:00|0.705||||||||||||||0.201|
RD|I|27|123|0021|43207|1|7|001|211|20001208|00:00|0.483||||SQ||||||||||0.201|
RD|I|27|123|0021|43207|1|7|001|211|20001214|00:00|0.682||||||||||||||0.201|
RD|I|27|123|0021|43207|1|7|001|211|20001220|00:00|0.506||||SQ||||||||||0.201|
RD|I|27|123|0021|43207|1|7|001|211|20001226|00:00|0.513||||SQ||||||||||0.201|
RD|I|27|123|0021|43208|1|7|001|211|20000101|00:00|0||||ND||||||||||0.146|
RD|I|27|123|0021|43208|1|7|001|211|20000107|00:00|0||||ND||||||||||0.146|
RD|I|27|123|0021|43208|1|7|001|211|20000113|00:00|0||||ND||||||||||0.146|
RD|I|27|123|0021|43208|1|7|001|211|20000119|00:00|0.070||||MD||||||||||0.146|
RD|I|27|123|0021|43208|1|7|001|211|20000125|00:00|0||||ND||||||||||0.146|
RD|I|27|123|0021|43208|1|7|001|211|20000131|00:00|0||||ND||||||||||0.146|
RD|I|27|123|0021|43208|1|7|001|211|20000206|00:00|0||||ND||||||||||0.146|
RD|I|27|123|0021|43208|1|7|001|211|20000212|00:00|0||||ND||||||||||0.146|
RD|I|27|123|0021|43208|1|7|001|211|20000218|00:00|0||||ND||||||||||0.146|
RD|I|27|123|0021|43208|1|7|001|211|20000224|00:00|0||||ND||||||||||0.146|
RD|I|27|123|0021|43208|1|7|001|211|20000301|00:00|0||||ND||||||||||0.146|
RD|I|27|123|0021|43208|1|7|001|211|20000307|00:00|0||||ND||||||||||0.146|
RD|I|27|123|0021|43208|1|7|001|211|20000313|00:00|0||||ND||||||||||0.146|
RD|I|27|123|0021|43208|1|7|001|211|20000319|00:00|0||||ND||||||||||0.146|
RD|I|27|123|0021|43208|1|7|001|211|20000325|00:00|0||||ND||||||||||0.146|
RD|I|27|123|0021|43208|1|7|001|211|20000331|00:00|0||||ND||||||||||0.146|
RD|I|27|123|0021|43208|1|7|001|211|20000406|00:00|0||||ND||||||||||0.146|
RD|I|27|123|0021|43208|1|7|001|211|20000412|00:00|0||||ND||||||||||0.146|
RD|I|27|123|0021|43208|1|7|001|211|20000418|00:00|0||||ND||||||||||0.146|
RD|I|27|123|0021|43208|1|7|001|211|20000424|00:00|0||||ND||||||||||0.146|
RD|I|27|123|0021|43208|1|7|001|211|20000430|00:00|0||||ND||||||||||0.146|
RD|I|27|123|0021|43208|1|7|001|211|20000506|00:00|0||||ND||||||||||0.146|
RD|I|27|123|0021|43208|1|7|001|211|20000512|00:00|0||||ND||||||||||0.146|
RD|I|27|123|0021|43208|1|7|001|211|20000518|00:00|0||||ND||||||||||0.146|
RD|I|27|123|0021|43208|1|7|001|211|20000524|00:00|0||||ND||||||||||0.146|
RD|I|27|123|0021|43208|1|7|001|211|20000530|00:00|0||||ND||||||||||0.146|
RD|I|27|123|0021|43208|1|7|001|211|20000605|00:00|0||||ND||||||||||0.146|
RD|I|27|123|0021|43208|1|7|001|211|20000611|00:00|0||||ND||||||||||0.146|
RD|I|27|123|0021|43208|1|7|001|211|20000617|00:00|0||||ND||||||||||0.146|
RD|I|27|123|0021|43208|1|7|001|211|20000623|00:00|0||||ND||||||||||0.146|
RD|I|27|123|0021|43208|1|7|001|211|20000629|00:00||AN|||||||||||||0.146|
RD|I|27|123|0021|43208|1|7|001|211|20000705|00:00||AN|||||||||||||0.146|
RD|I|27|123|0021|43208|1|7|001|211|20000711|00:00|0||||ND||||||||||0.146|
RD|I|27|123|0021|43208|1|7|001|211|20000717|00:00|0||||ND||||||||||0.146|
RD|I|27|123|0021|43208|1|7|001|211|20000723|00:00|0||||ND||||||||||0.146|
RD|I|27|123|0021|43208|1|7|001|211|20000729|00:00|0.049||||MD||||||||||0.146|
RD|I|27|123|0021|43208|1|7|001|211|20000804|00:00|0||||ND||||||||||0.146|
RD|I|27|123|0021|43208|1|7|001|211|20000810|00:00|0||||ND||||||||||0.146|
RD|I|27|123|0021|43208|1|7|001|211|20000816|00:00|0||||ND||||||||||0.146|
RD|I|27|123|0021|43208|1|7|001|211|20000822|00:00|0||||ND||||||||||0.146|
RD|I|27|123|0021|43208|1|7|001|211|20000828|00:00|0||||ND||||||||||0.146|
RD|I|27|123|0021|43208|1|7|001|211|20000903|00:00|0||||ND||||||||||0.146|
RD|I|27|123|0021|43208|1|7|001|211|20000909|00:00|0||||ND||||||||||0.146|
RD|I|27|123|0021|43208|1|7|001|211|20000915|00:00|0.056||||MD||||||||||0.146|
RD|I|27|123|0021|43208|1|7|001|211|20000921|00:00|0.077||||MD||||||||||0.146|
RD|I|27|123|0021|43208|1|7|001|211|20000927|00:00|0||||ND||||||||||0.146|
RD|I|27|123|0021|43208|1|7|001|211|20001003|00:00|0||||ND||||||||||0.146|
RD|I|27|123|0021|43208|1|7|001|211|20001009|00:00|0||||ND||||||||||0.146|
RD|I|27|123|0021|43208|1|7|001|211|20001015|00:00|0||||ND||||||||||0.146|
RD|I|27|123|0021|43208|1|7|001|211|20001021|00:00|0||||ND||||||||||0.146|
RD|I|27|123|0021|43208|1|7|001|211|20001027|00:00|0||||ND||||||||||0.146|
RD|I|27|123|0021|43208|1|7|001|211|20001102|00:00|0||||ND||||||||||0.146|
RD|I|27|123|0021|43208|1|7|001|211|20001108|00:00|0||||ND||||||||||0.146|
RD|I|27|123|0021|43208|1|7|001|211|20001114|00:00|0||||ND||||||||||0.146|
RD|I|27|123|0021|43208|1|7|001|211|20001120|00:00|0||||ND||||||||||0.146|
RD|I|27|123|0021|43208|1|7|001|211|20001126|00:00|0||||ND||||||||||0.146|
RD|I|27|123|0021|43208|1|7|001|211|20001202|00:00|0||||ND||||||||||0.146|
RD|I|27|123|0021|43208|1|7|001|211|20001208|00:00|0||||ND||||||||||0.146|
RD|I|27|123|0021|43208|1|7|001|211|20001214|00:00|0||||ND||||||||||0.146|
RD|I|27|123|0021|43208|1|7|001|211|20001220|00:00|0||||ND||||||||||0.146|
RD|I|27|123|0021|43208|1|7|001|211|20001226|00:00|0||||ND||||||||||0.146|
RD|I|27|123|0021|43218|1|7|001|211|20000101|00:00|0.027||||MD||||||||||0.174|
RD|I|27|123|0021|43218|1|7|001|211|20000107|00:00|0.117||||MD||||||||||0.174|
RD|I|27|123|0021|43218|1|7|001|211|20000113|00:00|0||||ND||||||||||0.174|
RD|I|27|123|0021|43218|1|7|001|211|20000119|00:00|0||||ND||||||||||0.174|
RD|I|27|123|0021|43218|1|7|001|211|20000125|00:00|0||||ND||||||||||0.174|
RD|I|27|123|0021|43218|1|7|001|211|20000131|00:00|0.029||||MD||||||||||0.174|
RD|I|27|123|0021|43218|1|7|001|211|20000206|00:00|0.181||||SQ||||||||||0.174|
RD|I|27|123|0021|43218|1|7|001|211|20000212|00:00|0.124||||MD||||||||||0.174|
RD|I|27|123|0021|43218|1|7|001|211|20000218|00:00|0.031||||MD||||||||||0.174|
RD|I|27|123|0021|43218|1|7|001|211|20000224|00:00|0.139||||MD||||||||||0.174|
RD|I|27|123|0021|43218|1|7|001|211|20000301|00:00|0||||ND||||||||||0.174|
RD|I|27|123|0021|43218|1|7|001|211|20000307|00:00|0.051||||MD||||||||||0.174|
RD|I|27|123|0021|43218|1|7|001|211|20000313|00:00|0.104||||MD||||||||||0.174|
RD|I|27|123|0021|43218|1|7|001|211|20000319|00:00|0.013||||MD||||||||||0.174|
RD|I|27|123|0021|43218|1|7|001|211|20000325|00:00|0.069||||MD||||||||||0.174|
RD|I|27|123|0021|43218|1|7|001|211|20000331|00:00|0.062||||MD||||||||||0.174|
RD|I|27|123|0021|43218|1|7|001|211|20000406|00:00|0||||ND||||||||||0.174|
RD|I|27|123|0021|43218|1|7|001|211|20000412|00:00|0.027||||MD||||||||||0.174|
RD|I|27|123|0021|43218|1|7|001|211|20000418|00:00|0||||ND||||||||||0.174|
RD|I|27|123|0021|43218|1|7|001|211|20000424|00:00|0.237||||SQ||||||||||0.174|
RD|I|27|123|0021|43218|1|7|001|211|20000430|00:00|0||||ND||||||||||0.174|
RD|I|27|123|0021|43218|1|7|001|211|20000506|00:00|0||||ND||||||||||0.174|
RD|I|27|123|0021|43218|1|7|001|211|20000512|00:00|0||||ND||||||||||0.174|
RD|I|27|123|0021|43218|1|7|001|211|20000518|00:00|0||||ND||||||||||0.174|
RD|I|27|123|0021|43218|1|7|001|211|20000524|00:00|0||||ND||||||||||0.174|
RD|I|27|123|0021|43218|1|7|001|211|20000530|00:00|0.095||||MD||||||||||0.174|
RD|I|27|123|0021|43218|1|7|001|211|20000605|00:00|0.113||||MD||||||||||0.174|
RD|I|27|123|0021|43218|1|7|001|211|20000611|00:00|0||||ND||||||||||0.174|
RD|I|27|123|0021|43218|1|7|001|211|20000617|00:00|0.058||||MD||||||||||0.174|
RD|I|27|123|0021|43218|1|7|001|211|20000623|00:00|0.082||||MD||||||||||0.174|
RD|I|27|123|0021|43218|1|7|001|211|20000629|00:00||AN|||||||||||||0.174|
RD|I|27|123|0021|43218|1|7|001|211|20000705|00:00||AN|||||||||||||0.174|
RD|I|27|123|0021|43218|1|7|001|211|20000711|00:00|0||||ND||||||||||0.174|
RD|I|27|123|0021|43218|1|7|001|211|20000717|00:00|0||||ND||||||||||0.174|
RD|I|27|123|0021|43218|1|7|001|211|20000723|00:00|0.075||||MD||||||||||0.174|
RD|I|27|123|0021|43218|1|7|001|211|20000729|00:00|0||||ND||||||||||0.174|
RD|I|27|123|0021|43218|1|7|001|211|20000804|00:00|0.093||||MD||||||||||0.174|
RD|I|27|123|0021|43218|1|7|001|211|20000810|00:00|0.168||||MD||||||||||0.174|
RD|I|27|123|0021|43218|1|7|001|211|20000816|00:00|0.040||||MD||||||||||0.174|
RD|I|27|123|0021|43218|1|7|001|211|20000822|00:00|0.210||||SQ||||||||||0.174|
RD|I|27|123|0021|43218|1|7|001|211|20000828|00:00|0.027||||MD||||||||||0.174|
RD|I|27|123|0021|43218|1|7|001|211|20000903|00:00|0||||ND||||||||||0.174|
RD|I|27|123|0021|43218|1|7|001|211|20000909|00:00|0||||ND||||||||||0.174|
RD|I|27|123|0021|43218|1|7|001|211|20000915|00:00|0.166||||MD||||||||||0.174|
RD|I|27|123|0021|43218|1|7|001|211|20000921|00:00|0.119||||MD||||||||||0.174|
RD|I|27|123|0021|43218|1|7|001|211|20000927|00:00|0||||ND||||||||||0.174|
RD|I|27|123|0021|43218|1|7|001|211|20001003|00:00|0.040||||MD||||||||||0.174|
RD|I|27|123|0021|43218|1|7|001|211|20001009|00:00|0.272||||SQ||||||||||0.174|
RD|I|27|123|0021|43218|1|7|001|211|20001015|00:00|0||||ND||||||||||0.174|
RD|I|27|123|0021|43218|1|7|001|211|20001021|00:00|0.051||||MD||||||||||0.174|
RD|I|27|123|0021|43218|1|7|001|211|20001027|00:00|0||||ND||||||||||0.174|
RD|I|27|123|0021|43218|1|7|001|211|20001102|00:00|0||||ND||||||||||0.174|
RD|I|27|123|0021|43218|1|7|001|211|20001108|00:00|0||||ND||||||||||0.174|
RD|I|27|123|0021|43218|1|7|001|211|20001114|00:00|0||||ND||||||||||0.174|
RD|I|27|123|0021|43218|1|7|001|211|20001120|00:00|0||||ND||||||||||0.174|
RD|I|27|123|0021|43218|1|7|001|211|20001126|00:00|0.060||||MD||||||||||0.174|
RD|I|27|123|0021|43218|1|7|001|211|20001202|00:00|0.221||||SQ||||||||||0.174|
RD|I|27|123|0021|43218|1|7|001|211|20001208|00:00|0||||ND||||||||||0.174|
RD|I|27|123|0021|43218|1|7|001|211|20001214|00:00|0.343||||SQ||||||||||0.174|
RD|I|27|123|0021|43218|1|7|001|211|20001220|00:00|0||||ND||||||||||0.174|
RD|I|27|123|0021|43218|1|7|001|211|20001226|00:00|0||||ND||||||||||0.174|
RD|I|27|123|0021|43502|1|7|001|202|20000101|00:00|1.21840||||||||||||||0.01470|
RD|I|27|123|0021|43502|1|7|001|202|20000107|00:00|3.41200||||||||||||||0.01470|
RD|I|27|123|0021|43502|1|7|001|202|20000113|00:00|4.55547||||||||||||||0.01470|
RD|I|27|123|0021|43502|1|7|001|202|20000119|00:00|7.39635||||||||||||||0.01470|
RD|I|27|123|0021|43502|1|7|001|202|20000125|00:00|4.12437||||||||||||||0.01470|
RD|I|27|123|0021|43502|1|7|001|202|20000131|00:00|3.53359||||||||||||||0.01470|
RD|I|27|123|0021|43502|1|7|001|202|20000206|00:00|3.22531||||||||||||||0.01470|
RD|I|27|123|0021|43502|1|7|001|202|20000212|00:00|1.61634||||||||||||||0.01470|
RD|I|27|123|0021|43502|1|7|001|202|20000218|00:00|8.97707||||||||||||||0.01470|
RD|I|27|123|0021|43502|1|7|001|202|20000224|00:00|2.23782||||||||||||||0.01470|
RD|I|27|123|0021|43502|1|7|001|202|20000301|00:00|7.92817||||||||||||||0.01470|
RD|I|27|123|0021|43502|1|7|001|202|20000307|00:00|4.15753||||||||||||||0.01470|
RD|I|27|123|0021|43502|1|7|001|202|20000313|00:00|2.46135||||||||||||||0.01470|
RD|I|27|123|0021|43502|1|7|001|202|20000319|00:00|1.18646||||||||||||||0.01470|
RD|I|27|123|0021|43502|1|7|001|202|20000325|00:00|6.47887||||||||||||||0.01470|
RD|I|27|123|0021|43502|1|7|001|202|20000331|00:00|10.80957||||||||||||||0.01470|
RD|I|27|123|0021|43502|1|7|001|202|20000406|00:00|14.24736||||||||||||||0.01470|
RD|I|27|123|0021|43502|1|7|001|202|20000412|00:00|1.66301||||||||||||||0.01470|
RD|I|27|123|0021|43502|1|7|001|202|20000418|00:00|1.69986||||||||||||||0.01470|
RD|I|27|123|0021|43502|1|7|001|202|20000424|00:00|2.90843||||||||||||||0.01470|
RD|I|27|123|0021|43502|1|7|001|202|20000430|00:00|4.51371||||||||||||||0.01470|
RD|I|27|123|0021|43502|1|7|001|202|20000506|00:00|3.02879||||||||||||||0.01470|
RD|I|27|123|0021|43502|1|7|001|202|20000512|00:00|9.02865||||||||||||||0.01470|
RD|I|27|123|0021|43502|1|7|001|202|20000518|00:00|0.87327||||||||||||||0.01470|
RD|I|27|123|0021|43502|1|7|001|202|20000524|00:00|14.89832||||||||||||||0.01470|
RD|I|27|123|0021|43502|1|7|001|202|20000530|00:00|3.19337||||||||||||||0.01470|
RD|I|27|123|0021|43502|1|7|001|202|20000605|00:00|2.59523||||||||||||||0.01470|
RD|I|27|123|0021|43502|1|7|001|202|20000611|00:00|3.33462||||||||||||||0.01470|
RD|I|27|123|0021|43502|1|7|001|202|20000617|00:00|2.58172||||||||||||||0.01470|
RD|I|27|123|0021|43502|1|7|001|202|20000623|00:00|3.62571||||||||||||||0.01470|
RD|I|27|123|0021|43502|1|7|001|202|20000629|00:00|9.22271||||||||||||||0.01470|
RD|I|27|123|0021|43502|1|7|001|202|20000705|00:00|6.80312||||||||||||||0.01470|
RD|I|27|123|0021|43502|1|7|001|202|20000711|00:00|3.93153||||||||||||||0.01470|
RD|I|27|123|0021|43502|1|7|001|202|20000717|00:00|7.37669||||||||||||||0.01470|
RD|I|27|123|0021|43502|1|7|001|202|20000723|00:00|3.93645||||||||||||||0.01470|
RD|I|27|123|0021|43502|1|7|001|202|20000729|00:00|3.29040||||||||||||||0.01470|
RD|I|27|123|0021|43502|1|7|001|202|20000804|00:00|3.36410||||||||||||||0.01470|
RD|I|27|123|0021|43502|1|7|001|202|20000810|00:00|6.81417||||||||||||||0.01470|
RD|I|27|123|0021|43502|1|7|001|202|20000816|00:00|2.34836||||||||||||||0.01470|
RD|I|27|123|0021|43502|1|7|001|202|20000822|00:00|3.97821||||||||||||||0.01470|
RD|I|27|123|0021|43502|1|7|001|202|20000828|00:00|2.93913||||||||||||||0.01470|
RD|I|27|123|0021|43502|1|7|001|202|20000903|00:00|1.59914||||||||||||||0.01470|
RD|I|27|123|0021|43502|1|7|001|202|20000909|00:00|4.44862||||||||||||||0.01470|
RD|I|27|123|0021|43502|1|7|001|202|20000915|00:00|2.78069||||||||||||||0.01470|
RD|I|27|123|0021|43502|1|7|001|202|20000921|00:00|5.26047||||||||||||||0.01470|
RD|I|27|123|0021|43502|1|7|001|202|20000927|00:00|1.69003||||||||||||||0.01470|
RD|I|27|123|0021|43502|1|7|001|202|20001003|00:00|7.42516||||||||||||||0.01470|
RD|I|27|123|0021|43502|1|7|001|202|20001009|00:00|2.06893||||||||||||||0.01470|
RD|I|27|123|0021|43502|1|7|001|202|20001015|00:00|2.18431||||||||||||||0.01470|
RD|I|27|123|0021|43502|1|7|001|202|20001021|00:00|1.38697||||||||||||||0.01470|
RD|I|27|123|0021|43502|1|7|001|202|20001027|00:00|1.57185||||||||||||||0.01470|
RD|I|27|123|0021|43502|1|7|001|202|20001102|00:00|0.91451||||||||||||||0.01470|
RD|I|27|123|0021|43502|1|7|001|202|20001108|00:00|1.46070||||||||||||||0.01470|
RD|I|27|123|0021|43502|1|7|001|202|20001114|00:00|9.25434||||||||||||||0.01470|
RD|I|27|123|0021|43502|1|7|001|202|20001120|00:00||AN|||||||||||||0.01470|
RD|I|27|123|0021|43502|1|7|001|202|20001126|00:00||AN|||||||||||||0.01470|
RD|I|27|123|0021|43502|1|7|001|202|20001202|00:00|2.03741||||||||||||||0.01470|
RD|I|27|123|0021|43502|1|7|001|202|20001208|00:00|2.19341||||||||||||||0.01470|
RD|I|27|123|0021|43502|1|7|001|202|20001214|00:00|2.56928||||||||||||||0.01470|
RD|I|27|123|0021|43502|1|7|001|202|20001220|00:00|3.42248||||||||||||||0.01470|
RD|I|27|123|0021|43502|1|7|001|202|20001226|00:00|1.56641||||||||||||||0.01470|
RD|I|27|123|0021|43503|1|7|001|202|20000101|00:00|0.80893||||||||||||||0.02520|
RD|I|27|123|0021|43503|1|7|001|202|20000107|00:00|1.54400||||||||||||||0.02520|
RD|I|27|123|0021|43503|1|7|001|202|20000113|00:00|1.66291||||||||||||||0.02520|
RD|I|27|123|0021|43503|1|7|001|202|20000119|00:00|1.28637||||||||||||||0.02520|
RD|I|27|123|0021|43503|1|7|001|202|20000125|00:00|0.71525||||||||||||||0.02520|
RD|I|27|123|0021|43503|1|7|001|202|20000131|00:00|1.27196||||||||||||||0.02520|
RD|I|27|123|0021|43503|1|7|001|202|20000206|00:00|1.87370||||||||||||||0.02520|
RD|I|27|123|0021|43503|1|7|001|202|20000212|00:00|1.55121||||||||||||||0.02520|
RD|I|27|123|0021|43503|1|7|001|202|20000218|00:00|1.38366||||||||||||||0.02520|
RD|I|27|123|0021|43503|1|7|001|202|20000224|00:00|1.46293||||||||||||||0.02520|
RD|I|27|123|0021|43503|1|7|001|202|20000301|00:00|0.55310||||||||||||||0.02520|
RD|I|27|123|0021|43503|1|7|001|202|20000307|00:00|2.88262||||||||||||||0.02520|
RD|I|27|123|0021|43503|1|7|001|202|20000313|00:00|1.35843||||||||||||||0.02520|
RD|I|27|123|0021|43503|1|7|001|202|20000319|00:00|0.97829||||||||||||||0.02520|
RD|I|27|123|0021|43503|1|7|001|202|20000325|00:00|0.69183||||||||||||||0.02520|
RD|I|27|123|0021|43503|1|7|001|202|20000331|00:00|1.56562||||||||||||||0.02520|
RD|I|27|123|0021|43503|1|7|001|202|20000406|00:00|0.53509||||||||||||||0.02520|
RD|I|27|123|0021|43503|1|7|001|202|20000412|00:00|0.94045||||||||||||||0.02520|
RD|I|27|123|0021|43503|1|7|001|202|20000418|00:00|0.91703||||||||||||||0.02520|
RD|I|27|123|0021|43503|1|7|001|202|20000424|00:00|2.25745||||||||||||||0.02520|
RD|I|27|123|0021|43503|1|7|001|202|20000430|00:00|1.60706||||||||||||||0.02520|
RD|I|27|123|0021|43503|1|7|001|202|20000506|00:00|1.47914||||||||||||||0.02520|
RD|I|27|123|0021|43503|1|7|001|202|20000512|00:00|1.07378||||||||||||||0.02520|
RD|I|27|123|0021|43503|1|7|001|202|20000518|00:00|0.58013||||||||||||||0.02520|
RD|I|27|123|0021|43503|1|7|001|202|20000524|00:00|1.04315||||||||||||||0.02520|
RD|I|27|123|0021|43503|1|7|001|202|20000530|00:00|1.25754||||||||||||||0.02520|
RD|I|27|123|0021|43503|1|7|001|202|20000605|00:00|1.78722||||||||||||||0.02520|
RD|I|27|123|0021|43503|1|7|001|202|20000611|00:00|1.39086||||||||||||||0.02520|
RD|I|27|123|0021|43503|1|7|001|202|20000617|00:00|1.45032||||||||||||||0.02520|
RD|I|27|123|0021|43503|1|7|001|202|20000623|00:00|1.09179||||||||||||||0.02520|
RD|I|27|123|0021|43503|1|7|001|202|20000629|00:00|2.10431||||||||||||||0.02520|
RD|I|27|123|0021|43503|1|7|001|202|20000705|00:00|2.14755||||||||||||||0.02520|
RD|I|27|123|0021|43503|1|7|001|202|20000711|00:00|1.07017||||||||||||||0.02520|
RD|I|27|123|0021|43503|1|7|001|202|20000717|00:00|1.10080||||||||||||||0.02520|
RD|I|27|123|0021|43503|1|7|001|202|20000723|00:00|2.10791||||||||||||||0.02520|
RD|I|27|123|0021|43503|1|7|001|202|20000729|00:00|1.24493||||||||||||||0.02520|
RD|I|27|123|0021|43503|1|7|001|202|20000804|00:00|1.65570||||||||||||||0.02520|
RD|I|27|123|0021|43503|1|7|001|202|20000810|00:00|2.78173||||||||||||||0.02520|
RD|I|27|123|0021|43503|1|7|001|202|20000816|00:00|1.47194||||||||||||||0.02520|
RD|I|27|123|0021|43503|1|7|001|202|20000822|00:00|2.95468||||||||||||||0.02520|
RD|I|27|123|0021|43503|1|7|001|202|20000828|00:00|0.95487||||||||||||||0.02520|
RD|I|27|123|0021|43503|1|7|001|202|20000903|00:00|0.68282||||||||||||||0.02520|
RD|I|27|123|0021|43503|1|7|001|202|20000909|00:00|0.57112||||||||||||||0.02520|
RD|I|27|123|0021|43503|1|7|001|202|20000915|00:00|1.78002||||||||||||||0.02520|
RD|I|27|123|0021|43503|1|7|001|202|20000921|00:00|1.36024||||||||||||||0.02520|
RD|I|27|123|0021|43503|1|7|001|202|20000927|00:00|1.03054||||||||||||||0.02520|
RD|I|27|123|0021|43503|1|7|001|202|20001003|00:00|1.63196||||||||||||||0.02520|
RD|I|27|123|0021|43503|1|7|001|202|20001009|00:00|2.13607||||||||||||||0.02520|
RD|I|27|123|0021|43503|1|7|001|202|20001015|00:00|1.10950||||||||||||||0.02520|
RD|I|27|123|0021|43503|1|7|001|202|20001021|00:00|1.53357||||||||||||||0.02520|
RD|I|27|123|0021|43503|1|7|001|202|20001027|00:00|0.53674||||||||||||||0.02520|
RD|I|27|123|0021|43503|1|7|001|202|20001102|00:00|0.47511||||||||||||||0.02520|
RD|I|27|123|0021|43503|1|7|001|202|20001108|00:00|0.62682||||||||||||||0.02520|
RD|I|27|123|0021|43503|1|7|001|202|20001114|00:00|0.70720||||||||||||||0.02520|
RD|I|27|123|0021|43503|1|7|001|202|20001120|00:00||AN|||||||||||||0.02520|
RD|I|27|123|0021|43503|1|7|001|202|20001126|00:00||AN|||||||||||||0.02520|
RD|I|27|123|0021|43503|1|7|001|202|20001202|00:00|1.25239||||||||||||||0.02520|
RD|I|27|123|0021|43503|1|7|001|202|20001208|00:00|1.03428||||||||||||||0.02520|
RD|I|27|123|0021|43503|1|7|001|202|20001214|00:00|1.92891||||||||||||||0.02520|
RD|I|27|123|0021|43503|1|7|001|202|20001220|00:00|0.83722||||||||||||||0.02520|
RD|I|27|123|0021|43503|1|7|001|202|20001226|00:00|0.95578||||||||||||||0.02520|
RD|I|27|123|0021|43504|1|7|001|202|20000101|00:00|0.11640||||||||||||||0.03560|
RD|I|27|123|0021|43504|1|7|001|202|20000107|00:00|0.23280||||||||||||||0.03560|
RD|I|27|123|0021|43504|1|7|001|202|20000113|00:00|0.24467||||||||||||||0.03560|
RD|I|27|123|0021|43504|1|7|001|202|20000119|00:00|0.19954||||||||||||||0.03560|
RD|I|27|123|0021|43504|1|7|001|202|20000125|00:00|0.07126||||SQ||||||||||0.03560|
RD|I|27|123|0021|43504|1|7|001|202|20000131|00:00|0.17103||||||||||||||0.03560|
RD|I|27|123|0021|43504|1|7|001|202|20000206|00:00|0.28268||||||||||||||0.03560|
RD|I|27|123|0021|43504|1|7|001|202|20000212|00:00|0.24705||||||||||||||0.03560|
RD|I|27|123|0021|43504|1|7|001|202|20000218|00:00|0.20191||||||||||||||0.03560|
RD|I|27|123|0021|43504|1|7|001|202|20000224|00:00|0.19004||||||||||||||0.03560|
